1.4.2014 17:12:16;0012.9;0005.7
1.4.2014 17:12:18;0012.9;0010.5
1.4.2014 17:12:34;0012.9;0006.2
1.4.2014 17:12:35;0012.9;0007.3
1.4.2014 17:12:36;0012.9;0009.4
1.4.2014 17:12:37;0012.9;-012.5
1.4.2014 17:12:38;0012.9;-040.8
1.4.2014 17:12:39;0012.9;-044.4
1.4.2014 17:13:06;0012.9;0010.5
1.4.2014 17:13:59;0012.9;-028.8
1.4.2014 17:14:02;0012.9;-003.5
1.4.2014 17:14:07;0012.9;0006.5
1.4.2014 17:14:08;0012.9;0005.8
1.4.2014 17:14:09;0012.9;0006.6
1.4.2014 17:14:10;0012.9;0007.8
1.4.2014 17:14:12;0012.9;0010.0
1.4.2014 17:14:13;0012.9;-012.1
1.4.2014 17:14:14;0012.9;-033.8
1.4.2014 17:14:17;0012.9;-025.5
1.4.2014 17:14:18;0012.9;-012.3
1.4.2014 17:14:20;0012.9;-001.4
1.4.2014 17:14:21;0012.9;0010.1
1.4.2014 17:14:22;0012.9;0014.0
1.4.2014 17:14:35;0012.9;-020.2
1.4.2014 17:14:36;0012.9;-001.4
1.4.2014 17:14:37;0012.9;0005.8
1.4.2014 17:14:38;0012.9;0006.3
1.4.2014 17:14:40;0012.9;0006.8
1.4.2014 17:14:41;0012.9;0008.9
1.4.2014 17:14:42;0012.9;0002.6
1.4.2014 17:14:43;0012.9;-026.5
1.4.2014 17:14:44;0012.9;-046.8
1.4.2014 17:14:45;0012.9;-039.3
1.4.2014 17:14:50;0012.9;0007.5
1.4.2014 17:14:56;0012.9;0005.6
1.4.2014 17:15:04;0012.9;-041.4
1.4.2014 17:15:05;0012.9;-031.5
1.4.2014 17:15:06;0012.9;-021.7
1.4.2014 17:15:07;0012.9;-007.1
1.4.2014 17:15:08;0012.9;0002.9
1.4.2014 17:15:09;0012.9;0011.8
1.4.2014 17:15:10;0012.9;0014.1
1.4.2014 17:15:29;0012.9;0003.7
1.4.2014 17:15:29;0012.9;0003.8
1.4.2014 17:15:30;0012.9;0004.1
1.4.2014 17:15:30;0012.9;0004.1
1.4.2014 17:15:30;0012.9;0004.2
1.4.2014 17:15:31;0012.9;-012.8
1.4.2014 17:15:31;0012.9;-012.8
1.4.2014 17:15:31;0012.9;-012.8
1.4.2014 17:15:32;0012.9;-039.9
1.4.2014 17:15:33;00M0012.9;-039.9
1.4.2014 17:15:34;0012.9;-039.5
1.4.2014 17:15:34;001M0012.9;-039.5
1.4.2014 17:15:35;0012.9;-027.2
1.4.2014 17:15:35;0012M0012.9;-027.2
1.4.2014 17:15:36;0012.9;-011.7
1.4.2014 17:15:36;00M0012.9;-011.7
1.4.2014 17:15:37;0012.9;0003.8
1.4.2014 17:15:38;0012.9M0012.9;0003.8
1.4.2014 17:15:39;0012.9;0013.1
1.4.2014 17:15:39;001M0012.9;0014.3
1.4.2014 17:15:40;0012.9;0012.6
1.4.2014 17:15:40;0012.9;0011.8
1.4.2014 17:15:44;0012.9;0007.6
1.4.2014 17:15:44;0012.9;0007.6
1.4.2014 17:15:44;0012.9;0007.9
1.4.2014 17:15:45;0012.9;0009.6
1.4.2014 17:15:45;0012.9;0009.6
1.4.2014 17:15:45;0012.9;0002.3
1.4.2014 17:15:47;0012.9;-019.3
1.4.2014 17:15:47;0012.9;-026.1
1.4.2014 17:15:47;0012.9;-026.1
1.4.2014 17:15:48;0012.9;-045.2
1.4.2014 17:15:48;0012.9;-043.1
1.4.2014 17:15:48;0012.9;-043.1
1.4.2014 17:15:49;0012.9;-032.1
1.4.2014 17:15:49;0012.9;-032.1
1.4.2014 17:15:49;0012.9;-032.1
1.4.2014 17:15:50;0012.9;-016.3
1.4.2014 17:15:51;0012.9;-016.3
1.4.2014 17:15:51;0002.9;-016.3
1.4.2014 17:15:52;0012.9;0001.2
1.4.2014 17:15:52;0012.9;0001.2
1.4.2014 17:15:52;0012.9;0004.7
1.4.2014 17:15:53;0012.9;0012.3
1.4.2014 17:15:53;0012.9;0012.3
1.4.2014 17:15:53;0012.9;0013.6
1.4.2014 17:15:54;0012.9;0011.4
1.4.2014 17:15:54;0012.9;0010.6
1.4.2014 17:15:55;0012.9;0010.6
1.4.2014 17:15:56;0012.9;0006.6
1.4.2014 17:15:56;0012.9;0005.9
1.4.2014 17:15:56;0012.9;0005.9
1.4.2014 17:15:57;0012.9;0006.6
1.4.2014 17:15:57;0012.9;0007.0
1.4.2014 17:15:57;0012.9;0007.0
1.4.2014 17:15:58;0012.9;0009.0
1.4.2014 17:15:58;0012.9;0009.7
1.4.2014 17:15:58;0012.9;0009.7
